year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAR,SH,0,75,70,22,25,-117.14687,32.71239,0.8323252201080322,Tent,1,1,0
2025,MAR,SH,1,36,277,39,45,-117.14724,32.71011,0.8937208652496338,Tent,13,1,0
2025,MAR,SH,2,38,374,26,30,-117.147285,32.709175,0.8654546737670898,Tent,10,1,0
2025,MAR,SH,3,74,382,11,29,-117.146935,32.709095,0.18533319234848022,Individual,1,1,0
2025,MAR,SH,4,52,422,33,27,-117.147064,32.708687,0.8433892726898193,Tent,10,1,0
2025,MAR,SH,5,0,550,33,53,-117.147705,32.70722,0.05213981866836548,Tent,9,1,0
2025,MAR,SH,6,0,555,33,49,-117.147705,32.707188,0.4056241512298584,Individual,10,1,0
2025,MAR,SH,7,54,611,27,30,-117.147064,32.706696,0.027860522270202637,Tent,1,1,0
2025,MAR,SH,8,78,616,23,21,-117.14679,32.706688,0.09143173694610596,Tent,1,1,0
2025,MAR,SH,9,88,616,13,20,-117.14673,32.706696,0.0106697678565979,Individual,1,1,0
